2023.07.24,04:00,2.08381,2.08741,2.08320,2.08670,5948
2023.07.24,05:00,2.08668,2.08862,2.08435,2.08477,4314
2023.07.24,06:00,2.08475,2.08702,2.08449,2.08478,3277
2023.07.24,07:00,2.08481,2.08542,2.08423,2.08477,2211
2023.07.24,08:00,2.08477,2.08654,2.08386,2.08478,3539
2023.07.24,09:00,2.08477,2.08532,2.08139,2.08163,6226
2023.07.24,10:00,2.08168,2.08171,2.07333,2.07341,10014
2023.07.24,11:00,2.07342,2.07583,2.06851,2.06979,8563
2023.07.24,12:00,2.06977,2.07066,2.06770,2.07001,6809
2023.07.24,13:00,2.06998,2.07141,2.06953,2.06970,5662
2023.07.24,14:00,2.06970,2.07212,2.06762,2.07182,5329
2023.07.24,15:00,2.07185,2.07435,2.06910,2.06999,7409
2023.07.24,16:00,2.06999,2.07283,2.06827,2.06876,9623
2023.07.24,17:00,2.06876,2.06876,2.06436,2.06532,11035
2023.07.24,18:00,2.06529,2.06771,2.06446,2.06600,5721
2023.07.24,19:00,2.06592,2.06847,2.06572,2.06845,5158
2023.07.24,20:00,2.06843,2.06946,2.06767,2.06928,3633
2023.07.24,21:00,2.06927,2.06972,2.06763,2.06803,3379
2023.07.24,22:00,2.06791,2.06864,2.06696,2.06847,2973
2023.07.24,23:00,2.06845,2.07017,2.06623,2.06688,1979
2023.07.25,00:00,2.06688,2.06791,2.06299,2.06601,1170
2023.07.25,01:00,2.06627,2.06627,2.06510,2.06582,979
2023.07.25,02:00,2.06593,2.06696,2.06518,2.06666,1424
2023.07.25,03:00,2.06662,2.06958,2.06627,2.06884,3138
2023.07.25,04:00,2.06894,2.06931,2.06461,2.06592,6189
2023.07.25,05:00,2.06589,2.06762,2.06350,2.06441,4664
2023.07.25,06:00,2.06441,2.06619,2.06383,2.06580,3654
2023.07.25,07:00,2.06582,2.06691,2.06520,2.06639,2958
2023.07.25,08:00,2.06647,2.06734,2.06506,2.06562,4178
2023.07.25,09:00,2.06571,2.06814,2.06494,2.06810,7075
2023.07.25,10:00,2.06815,2.07221,2.06739,2.07048,8094
2023.07.25,11:00,2.07051,2.07132,2.06623,2.06642,7331
2023.07.25,12:00,2.06640,2.06875,2.06586,2.06843,4835
2023.07.25,13:00,2.06842,2.07013,2.06840,2.06887,3818
2023.07.25,14:00,2.06888,2.07102,2.06665,2.06687,4570
2023.07.25,15:00,2.06685,2.06715,2.06020,2.06140,5118
2023.07.25,16:00,2.06142,2.06580,2.06131,2.06500,7057
2023.07.25,17:00,2.06510,2.06892,2.06425,2.06813,9104
2023.07.25,18:00,2.06810,2.06912,2.06624,2.06864,5898
2023.07.25,19:00,2.06864,2.07167,2.06794,2.07141,4401
2023.07.25,20:00,2.07144,2.07152,2.06955,2.07027,3381
2023.07.25,21:00,2.07026,2.07141,2.06948,2.07082,3192
2023.07.25,22:00,2.07082,2.07402,2.06995,2.07377,3047
2023.07.25,23:00,2.07380,2.07410,2.07194,2.07365,2627
2023.07.26,00:00,2.07290,2.07498,2.07011,2.07188,414
2023.07.26,01:00,2.07193,2.07362,2.07193,2.07334,2228
2023.07.26,02:00,2.07341,2.07473,2.07258,2.07435,1266
2023.07.26,03:00,2.07435,2.07460,2.07284,2.07321,3166
2023.07.26,04:00,2.07321,2.08262,2.07304,2.07684,6212
2023.07.26,05:00,2.07685,2.07832,2.07509,2.07533,3716
2023.07.26,06:00,2.07534,2.07616,2.07432,2.07472,2888
2023.07.26,07:00,2.07470,2.07495,2.07250,2.07331,2182
2023.07.26,08:00,2.07331,2.07391,2.07204,2.07374,3499
2023.07.26,09:00,2.07375,2.07398,2.06976,2.07043,6159
2023.07.26,10:00,2.07042,2.07512,2.06980,2.07430,7554
2023.07.26,11:00,2.07429,2.07578,2.07317,2.07556,5952
2023.07.26,12:00,2.07557,2.07747,2.07447,2.07518,4388
2023.07.26,13:00,2.07514,2.07727,2.07372,2.07694,4109
2023.07.26,14:00,2.07696,2.07902,2.07621,2.07896,4418
2023.07.26,15:00,2.07896,2.08046,2.07857,2.07980,5290
2023.07.26,16:00,2.07982,2.08231,2.07930,2.07973,7180
2023.07.26,17:00,2.07972,2.08122,2.07866,2.08091,8416
2023.07.26,18:00,2.08090,2.08340,2.07963,2.08249,5664
2023.07.26,19:00,2.08248,2.08255,2.08086,2.08174,3178
2023.07.26,20:00,2.08169,2.08335,2.07888,2.07893,3120
2023.07.26,21:00,2.08078,2.08320,2.07720,2.07880,12678
2023.07.26,22:00,2.07881,2.08232,2.07749,2.07972,9709
2023.07.26,23:00,2.07967,2.08434,2.07933,2.08399,2420
2023.07.27,00:00,2.08410,2.08432,2.08069,2.08370,1016
2023.07.27,01:00,2.08391,2.08451,2.08197,2.08276,1263
2023.07.27,02:00,2.08257,2.08257,2.08068,2.08095,1118
2023.07.27,03:00,2.08100,2.08181,2.07699,2.07730,3222
2023.07.27,04:00,2.07728,2.07823,2.07470,2.07524,5299
2023.07.27,05:00,2.07522,2.07525,2.06804,2.07249,5273
2023.07.27,06:00,2.07248,2.07292,2.07134,2.07139,2825
2023.07.27,07:00,2.07139,2.07239,2.07034,2.07201,2816
2023.07.27,08:00,2.07206,2.07428,2.07111,2.07352,4411
2023.07.27,09:00,2.07351,2.07661,2.07115,2.07362,6453
2023.07.27,10:00,2.07363,2.07564,2.07182,2.07556,8280
2023.07.27,11:00,2.07558,2.07801,2.07482,2.07704,5880
2023.07.27,12:00,2.07702,2.07782,2.07456,2.07776,4898
2023.07.27,13:00,2.07778,2.07871,2.07389,2.07413,4521
2023.07.27,14:00,2.07411,2.07556,2.07100,2.07173,5078
2023.07.27,15:00,2.07176,2.07370,2.06636,2.06727,11192
2023.07.27,16:00,2.06731,2.06976,2.06539,2.06793,12719
2023.07.27,17:00,2.06801,2.07390,2.06721,2.07333,10399
2023.07.27,18:00,2.07333,2.07453,2.07198,2.07286,6690
2023.07.27,19:00,2.07291,2.07302,2.06921,2.06985,5212
2023.07.27,20:00,2.06985,2.07044,2.06705,2.06989,9192
2023.07.27,21:00,2.06991,2.07344,2.06944,2.07173,5338
2023.07.27,22:00,2.07181,2.07239,2.06930,2.06940,4989
2023.07.27,23:00,2.06947,2.07112,2.06913,2.06939,1957
2023.07.28,00:00,2.06952,2.07000,2.06672,2.06928,474
2023.07.28,01:00,2.06929,2.06952,2.06733,2.06745,1226
2023.07.28,02:00,2.06741,2.06791,2.06618,2.06722,1648
2023.07.28,03:00,2.06728,2.07176,2.06706,2.07169,3014
2023.07.28,04:00,2.07168,2.07336,2.07007,2.07308,4955
2023.07.28,05:00,2.07310,2.07569,2.07206,2.07239,4367
2023.07.28,06:00,2.07236,2.07962,2.07108,2.07705,8885
